Unit_Code,Start_Date,Year_Quarter,Year,Quarter,Station_ID,Station_Type,Loc_Type,Pool_Group,Loc_Name,Parameter,Units,Depth,Colocation,QA_Flag,Plume,n,corrected_mean,sd
KAHO,7/24/2009,2009.625,2009,0.625,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,Chl,µg/l      ,Surface,NA,0,0,1,0.1,NA
KAHO,7/24/2009,2009.625,2009,0.625,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,ODOConc,mg/l      ,Surface,NA,0,0,1,8.16,NA
KAHO,7/24/2009,2009.625,2009,0.625,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,ODOSat,%         ,Surface,NA,0,0,1,96.26,NA
KAHO,7/24/2009,2009.625,2009,0.625,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,pH,None      ,Surface,NA,0,0,1,7.84,NA
KAHO,7/24/2009,2009.625,2009,0.625,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,Sal,ppth      ,Surface,NA,0,0,1,10.37,NA
KAHO,7/24/2009,2009.625,2009,0.625,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,SpCond,mS/cm     ,Surface,NA,0,0,1,17.53,NA
KAHO,7/24/2009,2009.625,2009,0.625,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,Temp,°C,Surface,NA,0,0,1,20.4,NA
KAHO,7/24/2009,2009.625,2009,0.625,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,Turbid+,FNU       ,Surface,NA,0,0,1,0.1,NA
KAHO,7/24/2009,2009.625,2009,0.625,TKAHO0120090724,Temporary,Anchialine,Central,HA_Honoko_021,BP,psi       ,Surface,NA,0,0,1,NA,NA
KAHO,7/24/2009,2009.625,2009,0.625,TKAHO0120090724,Temporary,Anchialine,Central,HA_Honoko_021,Chl,µg/l      ,Surface,NA,0,0,1,0.1,NA
KAHO,7/24/2009,2009.625,2009,0.625,TKAHO0120090724,Temporary,Anchialine,Central,HA_Honoko_021,ODOConc,mg/l      ,Surface,NA,0,0,1,6.66,NA
KAHO,7/24/2009,2009.625,2009,0.625,TKAHO0120090724,Temporary,Anchialine,Central,HA_Honoko_021,ODOSat,%         ,Surface,NA,0,0,1,79.75,NA
KAHO,7/24/2009,2009.625,2009,0.625,TKAHO0120090724,Temporary,Anchialine,Central,HA_Honoko_021,pH,None      ,Surface,NA,0,0,1,7.68,NA
KAHO,7/24/2009,2009.625,2009,0.625,TKAHO0120090724,Temporary,Anchialine,Central,HA_Honoko_021,Sal,ppth      ,Surface,NA,0,0,1,13.64,NA
KAHO,7/24/2009,2009.625,2009,0.625,TKAHO0120090724,Temporary,Anchialine,Central,HA_Honoko_021,SpCond,mS/cm     ,Surface,NA,0,0,1,22.56,NA
KAHO,7/24/2009,2009.625,2009,0.625,TKAHO0120090724,Temporary,Anchialine,Central,HA_Honoko_021,Temp,°C,Surface,NA,0,0,1,20.18,NA
KAHO,7/24/2009,2009.625,2009,0.625,TKAHO0120090724,Temporary,Anchialine,Central,HA_Honoko_021,Turbid+,FNU       ,Surface,NA,0,0,1,0.1,NA
KAHO,7/24/2009,2009.625,2009,0.625,TKAHO0420090724,Temporary,Anchialine,Central,HA_Kaloko_009,BP,psi       ,Surface,NA,0,0,1,NA,NA
KAHO,7/24/2009,2009.625,2009,0.625,TKAHO0420090724,Temporary,Anchialine,Central,HA_Kaloko_009,Chl,µg/l      ,Surface,NA,0,0,1,0.1,NA
KAHO,7/24/2009,2009.625,2009,0.625,TKAHO0420090724,Temporary,Anchialine,Central,HA_Kaloko_009,ODOConc,mg/l      ,Surface,NA,0,0,1,7.47,NA
KAHO,7/24/2009,2009.625,2009,0.625,TKAHO0420090724,Temporary,Anchialine,Central,HA_Kaloko_009,ODOSat,%         ,Surface,NA,0,0,1,88.9,NA
KAHO,7/24/2009,2009.625,2009,0.625,TKAHO0420090724,Temporary,Anchialine,Central,HA_Kaloko_009,pH,None      ,Surface,NA,0,0,1,7.76,NA
KAHO,7/24/2009,2009.625,2009,0.625,TKAHO0420090724,Temporary,Anchialine,Central,HA_Kaloko_009,Sal,ppth      ,Surface,NA,0,0,1,14.03,NA
KAHO,7/24/2009,2009.625,2009,0.625,TKAHO0420090724,Temporary,Anchialine,Central,HA_Kaloko_009,SpCond,mS/cm     ,Surface,NA,0,0,1,23.15,NA
KAHO,7/24/2009,2009.625,2009,0.625,TKAHO0420090724,Temporary,Anchialine,Central,HA_Kaloko_009,Temp,°C,Surface,NA,0,0,1,19.81,NA
KAHO,7/24/2009,2009.625,2009,0.625,TKAHO0420090724,Temporary,Anchialine,Central,HA_Kaloko_009,Turbid+,FNU       ,Surface,NA,0,0,1,0.1,NA
KAHO,7/24/2009,2009.625,2009,0.625,TKAHO0520090724,Temporary,Anchialine,Central,HA_Kaloko_012,BP,psi       ,Surface,NA,0,0,1,NA,NA
KAHO,7/24/2009,2009.625,2009,0.625,TKAHO0520090724,Temporary,Anchialine,Central,HA_Kaloko_012,Chl,µg/l      ,Surface,NA,0,0,1,0.1,NA
KAHO,7/24/2009,2009.625,2009,0.625,TKAHO0520090724,Temporary,Anchialine,Central,HA_Kaloko_012,ODOConc,mg/l      ,Surface,NA,0,0,1,8.42,NA
KAHO,7/24/2009,2009.625,2009,0.625,TKAHO0520090724,Temporary,Anchialine,Central,HA_Kaloko_012,ODOSat,%         ,Surface,NA,0,0,1,104.71,NA
KAHO,7/24/2009,2009.625,2009,0.625,TKAHO0520090724,Temporary,Anchialine,Central,HA_Kaloko_012,pH,None      ,Surface,NA,0,0,1,7.94,NA
KAHO,7/24/2009,2009.625,2009,0.625,TKAHO0520090724,Temporary,Anchialine,Central,HA_Kaloko_012,Sal,ppth      ,Surface,NA,0,0,1,13.54,NA
KAHO,7/24/2009,2009.625,2009,0.625,TKAHO0520090724,Temporary,Anchialine,Central,HA_Kaloko_012,SpCond,mS/cm     ,Surface,NA,0,0,1,22.44,NA
KAHO,7/24/2009,2009.625,2009,0.625,TKAHO0520090724,Temporary,Anchialine,Central,HA_Kaloko_012,Temp,°C,Surface,NA,0,0,1,22.22,NA
KAHO,7/24/2009,2009.625,2009,0.625,TKAHO0520090724,Temporary,Anchialine,Central,HA_Kaloko_012,Turbid+,FNU       ,Surface,NA,0,0,1,0.1,NA
KAHO,10/29/2009,2009.875,2009,0.875,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,BP,psi       ,Surface,NA,0,0,1,NA,NA
KAHO,10/29/2009,2009.875,2009,0.875,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,Chl,µg/l      ,Surface,NA,0,0,1,0.1,NA
KAHO,10/29/2009,2009.875,2009,0.875,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,ODOConc,mg/l      ,Surface,NA,0,0,1,7.48,NA
KAHO,10/29/2009,2009.875,2009,0.875,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,ODOSat,%         ,Surface,NA,0,0,1,90.94,NA
KAHO,10/29/2009,2009.875,2009,0.875,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,pH,None      ,Surface,NA,0,0,1,7.82,NA
KAHO,10/29/2009,2009.875,2009,0.875,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,Sal,ppth      ,Surface,NA,0,0,1,13.58,NA
KAHO,10/29/2009,2009.875,2009,0.875,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,SpCond,mS/cm     ,Surface,NA,0,0,1,22.48,NA
KAHO,10/29/2009,2009.875,2009,0.875,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,Temp,°C,Surface,NA,0,0,1,21.05,NA
KAHO,10/29/2009,2009.875,2009,0.875,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,Turbid+,FNU       ,Surface,NA,0,0,1,0.1,NA
KAHO,10/29/2009,2009.875,2009,0.875,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,BP,psi       ,Surface,NA,0,0,1,NA,NA
KAHO,10/29/2009,2009.875,2009,0.875,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,Chl,µg/l      ,Surface,NA,0,0,1,0.16,NA
KAHO,10/29/2009,2009.875,2009,0.875,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,ODOConc,mg/l      ,Surface,NA,0,0,1,7.77,NA
KAHO,10/29/2009,2009.875,2009,0.875,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,ODOSat,%         ,Surface,NA,0,0,1,91.15,NA
KAHO,10/29/2009,2009.875,2009,0.875,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,pH,None      ,Surface,NA,0,0,1,7.85,NA
KAHO,10/29/2009,2009.875,2009,0.875,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,Sal,ppth      ,Surface,NA,0,0,1,9.68,NA
KAHO,10/29/2009,2009.875,2009,0.875,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,SpCond,mS/cm     ,Surface,NA,0,0,1,16.45,NA
KAHO,10/29/2009,2009.875,2009,0.875,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,Temp,°C,Surface,NA,0,0,1,20.36,NA
KAHO,10/29/2009,2009.875,2009,0.875,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,Turbid+,FNU       ,Surface,NA,0,0,1,0.1,NA
KAHO,10/29/2009,2009.875,2009,0.875,TKAHO0120091029,Temporary,Anchialine,Central,HA_Honoko_020,BP,psi       ,Surface,NA,0,0,1,NA,NA
KAHO,10/29/2009,2009.875,2009,0.875,TKAHO0120091029,Temporary,Anchialine,Central,HA_Honoko_020,Chl,µg/l      ,Surface,NA,0,0,1,0.1,NA
KAHO,10/29/2009,2009.875,2009,0.875,TKAHO0120091029,Temporary,Anchialine,Central,HA_Honoko_020,ODOConc,mg/l      ,Surface,NA,0,0,1,7.71,NA
KAHO,10/29/2009,2009.875,2009,0.875,TKAHO0120091029,Temporary,Anchialine,Central,HA_Honoko_020,ODOSat,%         ,Surface,NA,0,0,1,90.86,NA
KAHO,10/29/2009,2009.875,2009,0.875,TKAHO0120091029,Temporary,Anchialine,Central,HA_Honoko_020,pH,None      ,Surface,NA,0,0,1,7.81,NA
KAHO,10/29/2009,2009.875,2009,0.875,TKAHO0120091029,Temporary,Anchialine,Central,HA_Honoko_020,Sal,ppth      ,Surface,NA,0,0,1,11.97,NA
KAHO,10/29/2009,2009.875,2009,0.875,TKAHO0120091029,Temporary,Anchialine,Central,HA_Honoko_020,SpCond,mS/cm     ,Surface,NA,0,0,1,20.01,NA
KAHO,10/29/2009,2009.875,2009,0.875,TKAHO0120091029,Temporary,Anchialine,Central,HA_Honoko_020,Temp,°C,Surface,NA,0,0,1,19.88,NA
KAHO,10/29/2009,2009.875,2009,0.875,TKAHO0120091029,Temporary,Anchialine,Central,HA_Honoko_020,Turbid+,FNU       ,Surface,NA,0,0,1,0.1,NA
KAHO,10/29/2009,2009.875,2009,0.875,TKAHO0420091029,Temporary,Anchialine,Central,HA_Kaloko_046,BP,psi       ,Surface,NA,0,0,1,NA,NA
KAHO,10/29/2009,2009.875,2009,0.875,TKAHO0420091029,Temporary,Anchialine,Central,HA_Kaloko_046,Chl,µg/l      ,Surface,NA,0,0,1,0.19,NA
KAHO,10/29/2009,2009.875,2009,0.875,TKAHO0420091029,Temporary,Anchialine,Central,HA_Kaloko_046,ODOConc,mg/l      ,Surface,NA,0,0,1,6.89,NA
KAHO,10/29/2009,2009.875,2009,0.875,TKAHO0420091029,Temporary,Anchialine,Central,HA_Kaloko_046,ODOSat,%         ,Surface,NA,0,0,1,81.38,NA
KAHO,10/29/2009,2009.875,2009,0.875,TKAHO0420091029,Temporary,Anchialine,Central,HA_Kaloko_046,pH,None      ,Surface,NA,0,0,1,7.75,NA
KAHO,10/29/2009,2009.875,2009,0.875,TKAHO0420091029,Temporary,Anchialine,Central,HA_Kaloko_046,Sal,ppth      ,Surface,NA,0,0,1,13.45,NA
KAHO,10/29/2009,2009.875,2009,0.875,TKAHO0420091029,Temporary,Anchialine,Central,HA_Kaloko_046,SpCond,mS/cm     ,Surface,NA,0,0,1,22.27,NA
KAHO,10/29/2009,2009.875,2009,0.875,TKAHO0420091029,Temporary,Anchialine,Central,HA_Kaloko_046,Temp,°C,Surface,NA,0,0,1,19.54,NA
KAHO,10/29/2009,2009.875,2009,0.875,TKAHO0420091029,Temporary,Anchialine,Central,HA_Kaloko_046,Turbid+,FNU       ,Surface,NA,0,0,1,0.1,NA
KAHO,10/29/2009,2009.875,2009,0.875,TKAHO0520091029,Temporary,Anchialine,Central,HA_Kaloko_053H,BP,psi       ,Surface,NA,0,0,1,NA,NA
KAHO,10/29/2009,2009.875,2009,0.875,TKAHO0520091029,Temporary,Anchialine,Central,HA_Kaloko_053H,Chl,µg/l      ,Surface,NA,0,0,1,0.19,NA
KAHO,10/29/2009,2009.875,2009,0.875,TKAHO0520091029,Temporary,Anchialine,Central,HA_Kaloko_053H,ODOConc,mg/l      ,Surface,NA,0,0,1,7.89,NA
KAHO,10/29/2009,2009.875,2009,0.875,TKAHO0520091029,Temporary,Anchialine,Central,HA_Kaloko_053H,ODOSat,%         ,Surface,NA,0,0,1,91.53,NA
KAHO,10/29/2009,2009.875,2009,0.875,TKAHO0520091029,Temporary,Anchialine,Central,HA_Kaloko_053H,pH,None      ,Surface,NA,0,0,1,7.81,NA
KAHO,10/29/2009,2009.875,2009,0.875,TKAHO0520091029,Temporary,Anchialine,Central,HA_Kaloko_053H,Sal,ppth      ,Surface,NA,0,0,1,9.43,NA
KAHO,10/29/2009,2009.875,2009,0.875,TKAHO0520091029,Temporary,Anchialine,Central,HA_Kaloko_053H,SpCond,mS/cm     ,Surface,NA,0,0,1,16.06,NA
KAHO,10/29/2009,2009.875,2009,0.875,TKAHO0520091029,Temporary,Anchialine,Central,HA_Kaloko_053H,Temp,°C,Surface,NA,0,0,1,19.84,NA
KAHO,10/29/2009,2009.875,2009,0.875,TKAHO0520091029,Temporary,Anchialine,Central,HA_Kaloko_053H,Turbid+,FNU       ,Surface,NA,0,0,1,0.1,NA
KAHO,1/19/2010,2010.125,2010,0.125,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,BP,psi       ,Surface,NA,0,0,1,NA,NA
KAHO,1/19/2010,2010.125,2010,0.125,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,Chl,µg/l      ,Surface,NA,0,0,1,0.1,NA
KAHO,1/19/2010,2010.125,2010,0.125,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,ODOConc,mg/l      ,Surface,NA,0,0,1,8.91,NA
KAHO,1/19/2010,2010.125,2010,0.125,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,ODOSat,%         ,Surface,NA,0,0,1,108.2,NA
KAHO,1/19/2010,2010.125,2010,0.125,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,pH,None      ,Surface,NA,0,0,1,7.85,NA
KAHO,1/19/2010,2010.125,2010,0.125,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,Sal,ppth      ,Surface,NA,0,0,1,14.02,NA
KAHO,1/19/2010,2010.125,2010,0.125,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,SpCond,mS/cm     ,Surface,NA,0,0,1,23.14,NA
KAHO,1/19/2010,2010.125,2010,0.125,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,Temp,°C,Surface,NA,0,0,1,20.85,NA
KAHO,1/19/2010,2010.125,2010,0.125,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,Turbid+,FNU       ,Surface,NA,0,0,1,0.1,NA
KAHO,1/19/2010,2010.125,2010,0.125,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,BP,psi       ,Surface,NA,0,0,1,NA,NA
KAHO,1/19/2010,2010.125,2010,0.125,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,Chl,µg/l      ,Surface,NA,0,0,1,0.1,NA
KAHO,1/19/2010,2010.125,2010,0.125,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,ODOConc,mg/l      ,Surface,NA,0,0,1,8.15,NA
KAHO,1/19/2010,2010.125,2010,0.125,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,ODOSat,%         ,Surface,NA,0,0,1,94.95,NA
KAHO,1/19/2010,2010.125,2010,0.125,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,pH,None      ,Surface,NA,0,0,1,7.9,NA
KAHO,1/19/2010,2010.125,2010,0.125,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,Sal,ppth      ,Surface,NA,0,0,1,9.79,NA
KAHO,1/19/2010,2010.125,2010,0.125,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,SpCond,mS/cm     ,Surface,NA,0,0,1,16.62,NA
KAHO,1/19/2010,2010.125,2010,0.125,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,Temp,°C,Surface,NA,0,0,1,19.94,NA
KAHO,1/19/2010,2010.125,2010,0.125,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,Turbid+,FNU       ,Surface,NA,0,0,1,0.31,NA
KAHO,1/19/2010,2010.125,2010,0.125,TKAHO0520100119,Temporary,Anchialine,Central,HA_Kaloko_050,BP,psi       ,Surface,NA,0,0,1,NA,NA
KAHO,1/19/2010,2010.125,2010,0.125,TKAHO0520100119,Temporary,Anchialine,Central,HA_Kaloko_050,Chl,µg/l      ,Surface,NA,0,0,1,0.1,NA
KAHO,1/19/2010,2010.125,2010,0.125,TKAHO0520100119,Temporary,Anchialine,Central,HA_Kaloko_050,ODOConc,mg/l      ,Surface,NA,0,0,1,7.29,NA
KAHO,1/19/2010,2010.125,2010,0.125,TKAHO0520100119,Temporary,Anchialine,Central,HA_Kaloko_050,ODOSat,%         ,Surface,NA,0,0,1,85.8,NA
KAHO,1/19/2010,2010.125,2010,0.125,TKAHO0520100119,Temporary,Anchialine,Central,HA_Kaloko_050,pH,None      ,Surface,NA,0,0,1,7.78,NA
KAHO,1/19/2010,2010.125,2010,0.125,TKAHO0520100119,Temporary,Anchialine,Central,HA_Kaloko_050,Sal,ppth      ,Surface,NA,0,0,1,13.35,NA
KAHO,1/19/2010,2010.125,2010,0.125,TKAHO0520100119,Temporary,Anchialine,Central,HA_Kaloko_050,SpCond,mS/cm     ,Surface,NA,0,0,1,22.12,NA
KAHO,1/19/2010,2010.125,2010,0.125,TKAHO0520100119,Temporary,Anchialine,Central,HA_Kaloko_050,Temp,°C,Surface,NA,0,0,1,19.36,NA
KAHO,1/19/2010,2010.125,2010,0.125,TKAHO0520100119,Temporary,Anchialine,Central,HA_Kaloko_050,Turbid+,FNU       ,Surface,NA,0,0,1,0.12,NA
KAHO,1/19/2010,2010.125,2010,0.125,TKAHO0620100119,Temporary,Anchialine,Central,HA_Kaloko_055,BP,psi       ,Surface,NA,0,0,1,NA,NA
KAHO,1/19/2010,2010.125,2010,0.125,TKAHO0620100119,Temporary,Anchialine,Central,HA_Kaloko_055,Chl,µg/l      ,Surface,NA,0,0,1,0.1,NA
KAHO,1/19/2010,2010.125,2010,0.125,TKAHO0620100119,Temporary,Anchialine,Central,HA_Kaloko_055,ODOConc,mg/l      ,Surface,NA,0,0,1,7.79,NA
KAHO,1/19/2010,2010.125,2010,0.125,TKAHO0620100119,Temporary,Anchialine,Central,HA_Kaloko_055,ODOSat,%         ,Surface,NA,0,0,1,92.5,NA
KAHO,1/19/2010,2010.125,2010,0.125,TKAHO0620100119,Temporary,Anchialine,Central,HA_Kaloko_055,pH,None      ,Surface,NA,0,0,1,7.8,NA
KAHO,1/19/2010,2010.125,2010,0.125,TKAHO0620100119,Temporary,Anchialine,Central,HA_Kaloko_055,Sal,ppth      ,Surface,NA,0,0,1,12.78,NA
KAHO,1/19/2010,2010.125,2010,0.125,TKAHO0620100119,Temporary,Anchialine,Central,HA_Kaloko_055,SpCond,mS/cm     ,Surface,NA,0,0,1,21.25,NA
KAHO,1/19/2010,2010.125,2010,0.125,TKAHO0620100119,Temporary,Anchialine,Central,HA_Kaloko_055,Temp,°C,Surface,NA,0,0,1,20.01,NA
KAHO,1/19/2010,2010.125,2010,0.125,TKAHO0620100119,Temporary,Anchialine,Central,HA_Kaloko_055,Turbid+,FNU       ,Surface,NA,0,0,1,0.13,NA
KAHO,1/19/2010,2010.125,2010,0.125,TKAHO0720100119,Temporary,Anchialine,Central,HA_Kaloko_057E,BP,psi       ,Surface,NA,0,0,1,NA,NA
KAHO,1/19/2010,2010.125,2010,0.125,TKAHO0720100119,Temporary,Anchialine,Central,HA_Kaloko_057E,Chl,µg/l      ,Surface,NA,0,0,1,0.1,NA
KAHO,1/19/2010,2010.125,2010,0.125,TKAHO0720100119,Temporary,Anchialine,Central,HA_Kaloko_057E,ODOConc,mg/l      ,Surface,NA,0,0,1,7.47,NA
KAHO,1/19/2010,2010.125,2010,0.125,TKAHO0720100119,Temporary,Anchialine,Central,HA_Kaloko_057E,ODOSat,%         ,Surface,NA,0,0,1,87.47,NA
KAHO,1/19/2010,2010.125,2010,0.125,TKAHO0720100119,Temporary,Anchialine,Central,HA_Kaloko_057E,pH,None      ,Surface,NA,0,0,1,7.79,NA
KAHO,1/19/2010,2010.125,2010,0.125,TKAHO0720100119,Temporary,Anchialine,Central,HA_Kaloko_057E,Sal,ppth      ,Surface,NA,0,0,1,12.62,NA
KAHO,1/19/2010,2010.125,2010,0.125,TKAHO0720100119,Temporary,Anchialine,Central,HA_Kaloko_057E,SpCond,mS/cm     ,Surface,NA,0,0,1,21.01,NA
KAHO,1/19/2010,2010.125,2010,0.125,TKAHO0720100119,Temporary,Anchialine,Central,HA_Kaloko_057E,Temp,°C,Surface,NA,0,0,1,19.36,NA
KAHO,1/19/2010,2010.125,2010,0.125,TKAHO0720100119,Temporary,Anchialine,Central,HA_Kaloko_057E,Turbid+,FNU       ,Surface,NA,0,0,1,1.42,NA
KAHO,4/14/2010,2010.375,2010,0.375,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,BP,psi       ,Surface,NA,0,0,1,NA,NA
KAHO,4/14/2010,2010.375,2010,0.375,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,Chl,µg/l      ,Surface,NA,0,0,1,0.1,NA
KAHO,4/14/2010,2010.375,2010,0.375,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,ODOConc,mg/l      ,Surface,NA,0,0,1,8.78,NA
KAHO,4/14/2010,2010.375,2010,0.375,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,ODOSat,%         ,Surface,NA,0,0,1,107.08,NA
KAHO,4/14/2010,2010.375,2010,0.375,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,pH,None      ,Surface,NA,0,0,1,7.82,NA
KAHO,4/14/2010,2010.375,2010,0.375,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,Sal,ppth      ,Surface,NA,0,0,1,12.16,NA
KAHO,4/14/2010,2010.375,2010,0.375,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,SpCond,mS/cm     ,Surface,NA,0,0,1,20.33,NA
KAHO,4/14/2010,2010.375,2010,0.375,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,Temp,°C,Surface,NA,0,0,1,21.65,NA
KAHO,4/14/2010,2010.375,2010,0.375,FKAHO01_ap,Fixed,Anchialine,Central,HA_Kaloko_005,Turbid+,FNU       ,Surface,NA,0,0,1,1.07,NA
KAHO,4/14/2010,2010.375,2010,0.375,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,BP,psi       ,Surface,NA,0,0,1,NA,NA
KAHO,4/14/2010,2010.375,2010,0.375,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,Chl,µg/l      ,Surface,NA,0,0,1,0.1,NA
KAHO,4/14/2010,2010.375,2010,0.375,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,ODOConc,mg/l      ,Surface,NA,0,0,1,8.21,NA
KAHO,4/14/2010,2010.375,2010,0.375,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,ODOSat,%         ,Surface,NA,0,0,1,95.53,NA
KAHO,4/14/2010,2010.375,2010,0.375,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,pH,None      ,Surface,NA,0,0,1,7.78,NA
KAHO,4/14/2010,2010.375,2010,0.375,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,Sal,ppth      ,Surface,NA,0,0,1,9.38,NA
KAHO,4/14/2010,2010.375,2010,0.375,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,SpCond,mS/cm     ,Surface,NA,0,0,1,15.99,NA
KAHO,4/14/2010,2010.375,2010,0.375,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,Temp,°C,Surface,NA,0,0,1,20.05,NA
KAHO,4/14/2010,2010.375,2010,0.375,FKAHO02_ap,Fixed,Anchialine,Central,HA_Kaloko_016,Turbid+,FNU       ,Surface,NA,0,0,1,0.9,NA
KAHO,4/14/2010,2010.375,2010,0.375,TKAHO0120100414,Temporary,Anchialine,Central,HA_Kaloko_067,BP,psi       ,Surface,NA,0,0,1,NA,NA
KAHO,4/14/2010,2010.375,2010,0.375,TKAHO0120100414,Temporary,Anchialine,Central,HA_Kaloko_067,Chl,µg/l      ,Surface,NA,0,0,1,0.1,NA
KAHO,4/14/2010,2010.375,2010,0.375,TKAHO0120100414,Temporary,Anchialine,Central,HA_Kaloko_067,ODOConc,mg/l      ,Surface,NA,0,0,1,8.13,NA
KAHO,4/14/2010,2010.375,2010,0.375,TKAHO0120100414,Temporary,Anchialine,Central,HA_Kaloko_067,ODOSat,%         ,Surface,NA,0,0,1,94.58,NA
KAHO,4/14/2010,2010.375,2010,0.375,TKAHO0120100414,Temporary,Anchialine,Central,HA_Kaloko_067,pH,None      ,Surface,NA,0,0,1,7.84,NA
KAHO,4/14/2010,2010.375,2010,0.375,TKAHO0120100414,Temporary,Anchialine,Central,HA_Kaloko_067,Sal,ppth      ,Surface,NA,0,0,1,9.75,NA
KAHO,4/14/2010,2010.375,2010,0.375,TKAHO0120100414,Temporary,Anchialine,Central,HA_Kaloko_067,SpCond,mS/cm     ,Surface,NA,0,0,1,16.56,NA
KAHO,4/14/2010,2010.375,2010,0.375,TKAHO0120100414,Temporary,Anchialine,Central,HA_Kaloko_067,Temp,°C,Surface,NA,0,0,1,19.93,NA
KAHO,4/14/2010,2010.375,2010,0.375,TKAHO0120100414,Temporary,Anchialine,Central,HA_Kaloko_067,Turbid+,FNU       ,Surface,NA,0,0,1,1.17,NA
KAHO,4/14/2010,2010.375,2010,0.375,TKAHO0220100414,Temporary,Anchialine,Central,HA_Kaloko_062,BP,psi       ,Surface,NA,0,0,1,NA,NA
KAHO,4/14/2010,2010.375,2010,0.375,TKAHO0220100414,Temporary,Anchialine,Central,HA_Kaloko_062,Chl,µg/l      ,Surface,NA,0,0,1,0.17,NA
KAHO,4/14/2010,2010.375,2010,0.375,TKAHO0220100414,Temporary,Anchialine,Central,HA_Kaloko_062,ODOConc,mg/l      ,Surface,NA,0,0,1,7.17,NA
KAHO,4/14/2010,2010.375,2010,0.375,TKAHO0220100414,Temporary,Anchialine,Central,HA_Kaloko_062,ODOSat,%         ,Surface,NA,0,0,1,83.72,NA
